address,certificate_number,city,face_amount,owner,parcel,scraped_date,source,stage,still_delinquent,total_due,zip
814 ELLIS RD JACKSONVILLE 32205-,,,4353.74,,059630-0000,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32205-
12175 PLUMMER GRANT RD JACKSONVILLE 32258-,,,4354.15,,157245-0016,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32258-
1832 W HAWKINS COVE DR JACKSONVILLE 32246-,,,4357.75,,165264-6920,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32246-
2401 SOUTEL DR JACKSONVILLE 32208-,,,4357.9,,036469-0000,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32208-
1760 LAKE RD JACKSONVILLE 32226-,,,4362.05,,108409-1510,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32226-
5549 ORTEGA PARK BLVD JACKSONVILLE 32244-,,,4363.91,,098380-3645,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32244-
4810 DIGNAN ST JACKSONVILLE 32254-,,,4365.49,,058618-0000,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32254-
10980 COLORADO SPRINGS AVE JACKSONVILLE 32219-,,,4370.4,,003848-1832,2026-01-20T22:22:38.110668,existing_csv,delinquent,False,0,32219-
12684 MILLS RIDGE LN JACKSONVILLE 32258-,,,4377.76,,158241-5275,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32258-
3757 E HERMITAGE RD JACKSONVILLE 32277-,,,4380.54,,111493-0950,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32277-
2720 ANNISTON RD JACKSONVILLE 32246-,,,4381.81,,164322-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32246-
658 HENDERSON RD JACKSONVILLE 32205-,,,4386.38,,007455-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
10607 E MCLAURIN RD JACKSONVILLE 32256-,,,4392.54,,156601-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32256-
606 S LOWER 8TH AVE JACKSONVILLE BEACH 32250-,,,4403.77,,176495-1000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32250-
4003 N CANAL ST JACKSONVILLE 32209-,,,4406.9,,084341-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32209-
1504 GANDY ST JACKSONVILLE 32208-,,,4411.15,,026977-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32208-
439 E 7TH ST JACKSONVILLE 32206-,,,4411.5,,072231-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32206-
7639 LOOKOUT POINT DR JACKSONVILLE 32210-,,,4420.34,,010501-1290,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32210-
9252 SAN JOSE BLVD 2002 JACKSONVILLE 32257-,,,4421.67,,149335-0586,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32257-
938 W BORDEAU AVE JACKSONVILLE 32211-,,,4430.75,,120922-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32211-
2440 SOTTERLEY LN JACKSONVILLE 32220-,,,4435.4,,004519-1990,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32220-
4809 YACHT CLUB RD JACKSONVILLE 32210-,,,4440.96,,101120-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32210-
7636 S ALTUS DR JACKSONVILLE 32277-,,,4443.91,,119873-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32277-
514 EDGEWOOD AVE JACKSONVILLE 32205-,,,4447.6,,061994-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
8903 BEAVER ST JACKSONVILLE 32220-,,,4451.64,,006852-9800,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32220-
8326 W CROSS TIMBERS DR JACKSONVILLE 32244-,,,4454.59,,016463-1694,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32244-
1156 WOLFE ST JACKSONVILLE 32205-,,,4460.77,,061574-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
12229 E GOVERNORS DR JACKSONVILLE 32223-,,,4460.99,,105722-3040,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32223-
7617 S OLD MIDDLEBURG RD JACKSONVILLE 32222-,,,4461.98,,016363-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32222-
6078 CONNIE JEAN RD JACKSONVILLE 32222-,,,4462.36,,015364-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32222-
LEM TURNER RD JACKSONVILLE 32218-,,,4463.59,,020365-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32218-
7324 GREY FOX LN JACKSONVILLE 32244-,,,4469.16,,016057-8410,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32244-
838 HAMILTON ST JACKSONVILLE 32205-,,,4469.16,,062266-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
5088 ANDREW ROBINSON DR JACKSONVILLE 32209-,,,4482.55,,041548-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32209-
4138 RIBAULT RIVER LN JACKSONVILLE 32208-,,,4485.09,,030124-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32208-
5933 LENOX AVE JACKSONVILLE 32205-,,,4485.88,,011705-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
3659 FREEMAN RD JACKSONVILLE 32207-,,,4486.29,,126545-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32207-
3834 E UNION PACIFIC DR JACKSONVILLE 32246-,,,4495.42,,167725-2535,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32246-
3355 CORBY ST JACKSONVILLE 32205-,,,4501.34,,079089-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32205-
7311 N HIGH BLUFF RD JACKSONVILLE 32244-,,,4510.63,,016057-9305,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32244-
2636 PEACOCK ST JACKSONVILLE 32207-,,,4511.86,,125411-0010,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32207-
6926 N HANSON DR JACKSONVILLE 32210-,,,4522.82,,012096-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32210-
980 MAYPORT RD ATLANTIC BEACH 32233-,,,4526.57,,170777-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32233-
8726 ACREE RD JACKSONVILLE 32219-,,,4531.04,,002492-0300,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32219-
1735 RIBAULT SCENIC DR JACKSONVILLE 32208-,,,4531.74,,024873-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32208-
1029 LOBSTER LN JACKSONVILLE 32218-,,,4531.94,,044281-0384,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32218-
2504 N MAIN ST JACKSONVILLE 32206-,,,4533.98,,044956-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32206-
3464 NATALIE MEL LN JACKSONVILLE 32218-,,,4535.46,,020343-1375,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32218-
2119 BOURGET DR JACKSONVILLE 32210-,,,4537.11,,010011-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32210-
9745 TOUCHTON RD 1002 JACKSONVILLE 32246-,,,4546.59,,146036-5156,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32246-
1701 THE GREENS WAY 414 JACKSONVILLE BEACH 32250-,,,4551.54,,181780-0080,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32250-
855 DUSKIN DR JACKSONVILLE 32216-,,,4553.62,,145183-7476,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32216-
775 SAILFISH DR ATLANTIC BEACH 32233-,,,4558.13,,171238-0000,2026-01-20T22:22:38.111667,existing_csv,delinquent,False,0,32233-
835 SAILFISH DR ATLANTIC BEACH 32233-,,,4558.14,,171244-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32233-
4250 E CAMELLIA CIR JACKSONVILLE 32207-,,,4558.58,,127063-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32207-
12294 BLACK WALNUT CT JACKSONVILLE 32226-,,,4560.58,,106561-0245,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32226-
630 W U S 90 BALDWIN 32234-,,,4564.24,,000594-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32234-
13023 PERDUE RD JACKSONVILLE 32218-,,,4575.24,,106944-0010,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32218-
2854 CLAIRBORO RD JACKSONVILLE 32223-,,,4576.17,,156022-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32223-
835 SAILFISH DR ATLANTIC BEACH 32233-,,,4580.5,,171244-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32233-
3590 VICTORIA PARK RD JACKSONVILLE 32216-,,,4589.29,,155433-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32216-
4662 SHERMAN HILLS PKWY JACKSONVILLE 32210-,,,4593.05,,012875-0495,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32210-
12700 BARTRAM PARK BLVD 2311 JACKSONVILLE 32258-,,,4595.8,,158763-0682,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32258-
750 S MCCARGO ST JACKSONVILLE 32221-,,,4596.34,,006991-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
3173 HOLLOW TREE CT JACKSONVILLE 32216-,,,4596.56,,154378-4050,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32216-
12684 MILLS RIDGE LN JACKSONVILLE 32258-,,,4601.22,,158241-5275,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32258-
9745 TOUCHTON RD 1028 JACKSONVILLE 32246-,,,4601.62,,146036-5178,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32246-
9609 EVANS RD JACKSONVILLE 32208-,,,4601.94,,032278-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32208-
1912 S LANE AVE JACKSONVILLE 32210-,,,4605.99,,011537-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32210-
12115 GEORGIA OAK CT JACKSONVILLE 32218-,,,4607.34,,108072-0890,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32218-
5736 CLEVELAND RD JACKSONVILLE 32209-,,,4609.58,,041941-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32209-
7709 NEW KINGS RD JACKSONVILLE 32219-,,,4615.27,,022274-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32219-
1629 HAMMOND BLVD JACKSONVILLE 32221-,,,4618,,009288-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
2714 CORTEZ RD JACKSONVILLE 32246-,,,4620.04,,163945-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32246-
1407 GRANDVIEW DR JACKSONVILLE 32211-,,,4625.25,,142988-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32211-
3845 EDIDIN DR JACKSONVILLE 32277-,,,4627.67,,112202-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32277-
3528 CORBY ST JACKSONVILLE 32205-,,,4628.04,,061482-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32205-
1711 E CHURCH ST JACKSONVILLE 32202-,,,4631.21,,131237-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32202-
2020 N MAIN ST JACKSONVILLE 32206-,,,4634.99,,055148-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32206-
1464 N MYRTLE AVE JACKSONVILLE 32209-,,,4635.68,,054234-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32209-
548 LAURINA ST JACKSONVILLE 32216-,,,4638.78,,139023-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32216-
W BEAVER ST JACKSONVILLE 32220-,,,4641.72,,006645-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32220-
1959 CHEROKEE COVE TRL JACKSONVILLE 32221-,,,4642.71,,008981-1585,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
1645 FOREST HILLS RD JACKSONVILLE 32208-,,,4646.82,,024523-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32208-
8658 BLACKHAW CT JACKSONVILLE 32244-,,,4646.83,,016519-0498,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32244-
4678 HOMESTEAD RD JACKSONVILLE 32210-,,,4649.17,,101220-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32210-
5455 SANDERS RD JACKSONVILLE 32277-,,,4649.67,,112837-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32277-
2850 E LORAN DR JACKSONVILLE 32216-,,,4649.91,,155032-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32216-
2842 POST ST JACKSONVILLE 32205-,,,4651.77,,064464-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32205-
1856 LANDWOOD ST JACKSONVILLE 32211-,,,4659.8,,121786-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32211-
7815 E FAWN BROOK CIR JACKSONVILLE 32256-,,,4660.1,,148522-3156,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32256-
7748 STILLWELL RD JACKSONVILLE 32221-,,,4679.19,,005980-0010,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
4419 S MARSH HAWK DR JACKSONVILLE 32218-,,,4689.27,,020159-0640,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32218-
8162 OSTEEN ST JACKSONVILLE 32210-,,,4693.87,,013393-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32210-
9756 OXFORD STATION DR JACKSONVILLE 32221-,,,4703.55,,006824-1325,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
523 S ELLIS RD JACKSONVILLE 32254-,,,4703.67,,059403-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32254-
860 S HALSEMA RD JACKSONVILLE 32221-,,,4711.19,,001930-0010,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
BELLA RIVA LN JACKSONVILLE 32225-,,,4713.84,,167128-6000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32225-
5168 VERNON RD JACKSONVILLE 32209-,,,4719.27,,028853-0010,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32209-
6130 N PRATHER DR JACKSONVILLE 32216-,,,4727.89,,155279-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32216-
1704 INWOOD TER JACKSONVILLE 32207-,,,4734.22,,082178-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32207-
11257 AMERICANA LN JACKSONVILLE 32218-,,,4739.66,,110444-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32218-
601 IVA PL JACKSONVILLE 32208-,,,4755.33,,022573-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32208-
317 N 2ND AVE JACKSONVILLE BEACH 32250-,,,4755.35,,174058-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32250-
12111 SAN JOSE BLVD JACKSONVILLE 32223-,,,4759.2,,158163-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32223-
1800 THE GREENS WAY 1002 JACKSONVILLE BEACH 32250-,,,4760.76,,180365-6510,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32250-
9994 ARNOLD RD JACKSONVILLE 32246-,,,4765.2,,123441-0000,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32246-
8320 LENOX AVE JACKSONVILLE 32221-,,,4772.27,,008711-0100,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32221-
5113 S PARETE RD JACKSONVILLE 32218-,,,4775.68,,019596-0390,2026-01-20T22:22:38.112666,existing_csv,delinquent,False,0,32218-
2645 BAYVIEW RD JACKSONVILLE 32210-,,,4778.56,,095295-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32210-
8713 MONROE AVE JACKSONVILLE 32208-,,,4781.81,,037390-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32208-
HOGAN RD JACKSONVILLE 32216-,,,4799.99,,136956-0100,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32216-
9745 TOUCHTON RD 1701 JACKSONVILLE 32246-,,,4805.06,,146036-5054,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32246-
9551 SUGAR HOLLOW LN JACKSONVILLE 32256-,,,4805.44,,147983-0655,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32256-
9755 S ALVIN RD JACKSONVILLE 32222-,,,4808.47,,015489-0020,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32222-
725 S GRANADA BLVD JACKSONVILLE 32207-,,,4821.58,,083262-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32207-
1661 RIVERSIDE AVE 202 JACKSONVILLE 32204-,,,4826.54,,090482-0066,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32204-
781 BEGONIA ST ATLANTIC BEACH 32233-,,,4834.7,,170927-1040,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32233-
4652 PINEWOOD AVE JACKSONVILLE 32207-,,,4859.2,,100005-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32207-
7240 LEM TURNER RD JACKSONVILLE 32208-,,,4859.63,,026761-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32208-
507 N LANE AVE JACKSONVILLE 32254-,,,4867.37,,005144-0010,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32254-
13241 BARTRAM PARK BLVD 1405 JACKSONVILLE 32258-,,,4867.56,,158767-5820,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32258-
8197 BROOKS DR JACKSONVILLE 32244-,,,4869.09,,016483-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32244-
4325 WALNUT BEND JACKSONVILLE 32257-,,,4881.99,,155697-0194,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32257-
211 E BAY ST JACKSONVILLE 32202-,,,4894.46,,073372-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32202-
4317 ORTEGA FARMS CIR JACKSONVILLE 32210-,,,4896.25,,103821-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32210-
12936 BEARPAW PL JACKSONVILLE 32246-,,,4902.46,,167444-0562,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32246-
5164 EULACE RD JACKSONVILLE 32210-,,,4907.74,,095503-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32210-
8737 MAGNOLIA ST JACKSONVILLE 32234-,,,4907.89,,001215-0010,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32234-
3631 TORRE GRANDE AVE JACKSONVILLE 32257-,,,4920.41,,155916-0336,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32257-
8466 WATERMILL BLVD JACKSONVILLE 32244-,,,4936.58,,016430-4030,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32244-
LAKESIDE DR JACKSONVILLE 32210-,,,4936.58,,093306-0002,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32210-
1951 N PEARL ST JACKSONVILLE 32206-,,,4939.92,,072019-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32206-
7028 CAMFIELD LANDING DR JACKSONVILLE 32222-,,,4940.96,,015673-0065,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32222-
7063 CAMFIELD LANDING DR JACKSONVILLE 32222-,,,4940.96,,015673-0130,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32222-
CALJON RD JACKSONVILLE 32207-,,,4943.85,,069780-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32207-
4324 PINEWOOD AVE JACKSONVILLE 32207-,,,4948.74,,099988-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32207-
2407 ACADIE DR JACKSONVILLE 32217-,,,4953.74,,151224-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32217-
3830 DALRY DR JACKSONVILLE 32246-,,,4971.52,,167636-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32246-
2001 ART MUSEUM DR JACKSONVILLE 32207-,,,4973.55,,136813-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32207-
3126 PURDOM DR JACKSONVILLE 32223-,,,4973.86,,156251-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32223-
11138 N PLEASANT OAK RD JACKSONVILLE 32226-,,,4985.76,,108674-0000,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32226-
11966 SAVERIO LN JACKSONVILLE 32225-,,,4987.98,,160671-5500,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32225-
2504 WINDING SPRING CT JACKSONVILLE 32246-,,,5002.59,,165283-0285,2026-01-20T22:22:38.113665,existing_csv,delinquent,False,0,32246-
7917 MENDOZA DR JACKSONVILLE 32217-,,,5003.37,,152192-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32217-
1880 MAYPORT RD ATLANTIC BEACH 32233-,,,5006.17,,172218-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32233-
300 FRANKLIN AVE JACKSONVILLE 32218-,,,5008.45,,020908-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32218-
2915 RIBAULT SCENIC DR JACKSONVILLE 32208-,,,5009.29,,025119-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32208-
4251 PALMER AVE JACKSONVILLE 32210-,,,5018.48,,093858-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32210-
8852 CHAMBORE DR JACKSONVILLE 32256-,,,5029.68,,148632-5676,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32256-
6054 SAN JOSE BLVD JACKSONVILLE 32217-,,,5037.68,,100439-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32217-
8876 JOHNSON TER JACKSONVILLE 32219-,,,5039.84,,002861-0090,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32219-
8447 SAN ARDO DR JACKSONVILLE 32217-,,,5054.51,,148210-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32217-
339 N HICKORY HOLLOW DR JACKSONVILLE 32225-,,,5077.01,,162224-0295,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32225-
5120 HARROW RD JACKSONVILLE 32217-,,,5081.72,,148514-3002,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32217-
13783 QUARTZ CRYSTAL DR JACKSONVILLE 32225-,,,5086.77,,161132-4185,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32225-
5323 RIVERTON RD JACKSONVILLE 32277-,,,5096.24,,112853-0540,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32277-
4630 HOMESTEAD RD JACKSONVILLE 32210-,,,5097.01,,101241-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32210-
1431 RIVERPLACE BLVD 1901 JACKSONVILLE 32207-,,,5112.88,,080393-0500,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32207-
1337 MORVENWOOD RD JACKSONVILLE 32207-,,,5118.44,,082808-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32207-
1821 DAVIS RD JACKSONVILLE 32218-,,,5124.4,,110736-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32218-
5861 BUCKLEY DR JACKSONVILLE 32244-,,,5141.84,,014731-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32244-
2944 W CORKWOOD RD JACKSONVILLE 32277-,,,5152.23,,117086-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32277-
1274 CAPE CHARLES AVE JACKSONVILLE 32233-,,,5158.18,,168520-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32233-
124 E 3RD ST JACKSONVILLE 32206-,,,5167.22,,073008-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32206-
2437 W FALLEN TREE DR JACKSONVILLE 32246-,,,5170.86,,167444-0612,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32246-
546 DAVIS ST NEPTUNE BEACH 32266-,,,5179.73,,173072-0000,2026-01-20T22:22:38.114665,existing_csv,delinquent,False,0,32266-
333 CENTER AVE JACKSONVILLE 32220-,,,5180.66,,006723-0030,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32220-
9029 LEM TURNER RD JACKSONVILLE 32208-,,,5185.78,,037256-0010,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32208-
2355 CHEROKEE COVE TRL JACKSONVILLE 32221-,,,5185.95,,008981-0835,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32221-
5463 TIERRA VERDE LN JACKSONVILLE 32258-,,,5196.12,,157193-0500,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32258-
6788 LANGFORD ST JACKSONVILLE 32219-,,,5218.14,,003784-2270,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32219-
5210 EULACE RD JACKSONVILLE 32210-,,,5218.74,,095504-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32210-
1733 PERRY ST JACKSONVILLE 32206-,,,5228.42,,071552-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32206-
2066 SAMONTEE RD JACKSONVILLE 32211-,,,5230.08,,120112-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32211-
112 S 5TH AVE 201 JACKSONVILLE BEACH 32250-,,,5231.21,,175949-1306,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32250-
15225 N LANDMARK CIR JACKSONVILLE 32226-,,,5239.67,,108426-1210,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32226-
1554 DOLPH RD JACKSONVILLE 32220-,,,5241.03,,004874-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32220-
1939 FRANKLIN ST JACKSONVILLE 32206-,,,5247.52,,115120-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32206-
8688 S BANDERA CIR JACKSONVILLE 32244-,,,5248.77,,016464-0605,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32244-
4853 SAN CLERC RD JACKSONVILLE 32217-,,,5257.09,,148291-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32217-
13329 SOLAR DR JACKSONVILLE 32258-,,,5265.56,,168085-0172,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32258-
844 LYNTON ST JACKSONVILLE 32208-,,,5266.1,,031825-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32208-
218 E JARDIN DE MER PL 218 JACKSONVILLE BEACH 32250-,,,5268.77,,177387-3050,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32250-
4803 SAPPHO AVE JACKSONVILLE 32205-,,,5272.46,,062850-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32205-
